exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
3.5000000000000018,0.1,5.729638157734146,9.207576453232507,1,0,4382.0,1,1,0.06570001165888614,0.04591404864176243
2.9000000000000012,0.1,2.9620181469121434,6.966345978081668,1,1,6207.0,1,1,0.00037045289064780774,0.00048366764417533484
5.4999999999999964,0.1,4.914892783520644,9.821803554605417,0,1,7110.0,1,1,2.141617927848194,5.811587736571665
7.999999999999988,0.1,7.623684364155941,9.207510730319544,1,1,7118.0,1,1,0.40031327420541224,1.4594020374977197
5.899999999999995,0.1,5.998240109025314,9.493783510851715,0,1,8721.0,1,1,0.005812685697005196,0.01467409675573068
8.499999999999986,0.1,8.638733166900472,5.472333321687604,1,0,8834.0,1,1,1.8850532071910302,6.736189053429859
3.700000000000002,0.1,2.2792592258655753,6.074326059080201,1,1,9683.0,1,1,0.00016679438632963997,0.00035403808295815905
4.100000000000001,0.1,6.831220451275615,9.37825717172487,1,0,11812.0,1,1,0.00043109058717023964,0.00033830187680519843
4.200000000000001,0.1,2.715091643880199,9.677296662857652,1,0,14577.0,0,1,0.03690386372109985,0.09210319504524932
5.399999999999997,0.1,5.008494087181173,8.610716357030784,1,0,16793.0,0,1,2.198626707049954,5.672460449924978
8.499999999999986,0.1,9.477875203830106,9.534268011024725,1,0,16994.0,1,1,7.407162042761872e-5,0.00022818326512924513
3.0000000000000013,0.1,3.191867517281786,9.203249375139126,1,0,18391.0,1,1,0.10266302417437809,0.1304849900773954
4.000000000000002,0.1,2.5653287274255594,7.1370832700229485,1,0,20943.0,0,1,6.106473205018093e-7,1.4078501174638993e-6
2.400000000000001,0.1,2.232809675063354,6.257398965048813,1,1,21443.0,1,1,1.5021853222499506e-5,1.8367119738338984e-5
4.6,0.1,3.5239896603967646,6.788391188154758,1,1,24278.0,1,1,0.03927004542769862,0.0973073512028862
8.399999999999986,0.1,9.543612846975947,8.895117268356284,1,0,27173.0,1,1,0.3472193887054866,1.0215599279486804
4.6,0.1,3.175509778554767,8.153636192445664,1,0,28077.0,0,1,0.33202827044279504,0.8579445372872193
3.800000000000002,0.1,7.717521655051724,6.634581451332298,1,0,28871.0,1,1,0.021216743021322013,0.011548161555869336
3.3000000000000016,0.1,2.984390155465898,6.272657615289782,1,1,28871.0,1,1,5.468346670697225,9.068587370023945
12.299999999999972,0.1,10.638188968291583,6.825909012718023,1,0,30467.0,0,1,0.4636071759396534,2.6728101085251783
3.900000000000002,0.1,4.407177367421165,9.07981676639841,1,0,33537.0,0,1,12.311423351243548,17.950512905100034
8.399999999999986,0.1,12.936233088061625,5.284227326235532,1,0,34363.0,1,1,1.433572006929288e-6,2.4940684022637473e-6
4.000000000000002,0.1,5.148521100086408,8.803624910321693,1,0,37355.0,0,1,18.355120067009224,21.594877624417535
9.199999999999983,0.1,6.101937460298918,6.612422550727227,1,0,39605.0,0,1,9.785162272109284,43.88027249456049
4.200000000000001,0.1,2.388765691837845,6.475021059629138,1,0,40516.0,0,1,6.976192293344661e-5,0.0001665992273703164
7.39999999999999,0.1,7.158595329242577,5.750688791252011,1,0,42266.0,0,1,0.2987316835037545,0.9917532136205213
3.5000000000000018,0.1,5.2183451296350025,8.7101368757941,1,0,42269.0,1,1,0.03496562637422304,0.028398597869661923
4.100000000000001,0.1,2.744523558946654,9.259872559794445,1,0,43179.0,0,1,6.349017829432957,15.237319280265506
4.100000000000001,0.1,5.639239194388933,6.61729046342246,1,0,43182.0,0,1,1.9474643103560206e-6,2.0882528858317415e-6
3.700000000000002,0.1,5.109102911394299,6.036618909277643,1,0,43449.0,0,1,0.005108867549328027,0.0049593578500452176
5.1999999999999975,0.1,4.091125335535063,8.570229627641385,1,1,43559.0,1,1,0.0009247326583996234,0.002547954872387881
3.4000000000000017,0.1,6.298312613974013,9.09947413373529,1,0,45134.0,0,1,0.0010980395877361949,0.0006184529398823853
5.699999999999996,0.1,5.08081341611872,8.2430468524053,1,1,45323.0,1,1,0.1336394022575393,0.3728494306710499
7.599999999999989,0.1,6.003716601138493,5.439756751008287,0,1,47714.0,1,1,0.004302573080010377,0.016137373083250063
15.79999999999996,0.1,14.830608558924904,9.107326236172261,1,0,48642.0,0,1,0.03555387663398681,0.25274958228067285
5.4999999999999964,0.1,5.4692253699749225,7.679247426063796,1,1,49434.0,1,1,0.0002865037606692105,0.0006967320233158387
12.599999999999971,0.1,3.545426148542912,9.216141771223326,0,0,49443.0,0,1,5.394125600239325e-5,0.0002542994369971811
5.1999999999999975,0.1,2.8637746888300932,7.654011057722564,1,0,50055.0,0,1,1.3180385844123155e-7,3.865555537826214e-7
4.999999999999998,0.1,9.233735105770075,9.41589653600479,1,0,50225.0,1,1,0.03601644764457056,0.02902116145517186
5.899999999999995,0.1,3.7288586338676963,5.296490911146482,1,1,50563.0,1,1,2.516723402788016e-10,7.594304404913912e-10
2.800000000000001,0.1,3.4294637220642117,8.481611691770372,1,0,51765.0,1,1,0.19638016167178818,0.18424145913072756
5.699999999999996,0.1,5.363241820339204,5.0010406348223,0,1,52619.0,1,1,0.15596673880678905,0.4139468842149094
3.800000000000002,0.1,4.840695394804732,6.970757417191129,1,0,53982.0,1,1,0.01897122961716158,0.021706072249842005
4.6,0.1,5.3935147763395666,6.007906649780976,1,0,55793.0,0,1,1.9755351733390663e-8,3.124393170761871e-8
5.599999999999996,0.1,3.492300817661278,6.79252000315767,1,1,55793.0,1,1,6.869820376354888e-5,0.00020643132614061262
2.9000000000000012,0.1,8.299576376972771,7.543518958235244,1,0,55851.0,0,1,4.299782622372993e-5,1.146293248685288e-5
7.19999999999999,0.1,8.33511641713607,7.548617458447598,1,0,56208.0,0,1,1.7231575500233775e-8,4.230593018563364e-8
4.799999999999999,0.1,2.135486793243902,6.844069688678042,0,1,56626.0,1,1,0.3766367874810733,1.0197882335962953
4.5,0.1,4.194824735558747,7.734624312409442,1,1,57067.0,1,1,2.02553189809822e-7,4.363976234806344e-7
3.700000000000002,0.1,3.461272527026365,7.44606743104142,1,1,57175.0,1,1,0.055186176412186996,0.09908902120826187
4.000000000000002,0.1,3.6420470991076592,8.961818339862049,0,1,57850.0,1,1,2.832322967841737e-5,5.615312054758119e-5
11.599999999999975,0.1,4.0162416355326025,7.7007187190485284,0,0,59382.0,0,1,2.656869854971081,11.721770837107037
6.999999999999991,0.1,7.356107711607173,9.854791919437861,1,0,59790.0,1,1,3.0013621625372418,8.484273930708001
5.999999999999995,0.1,5.295703944697039,7.750758109035667,1,1,64143.0,1,1,2.2056895064648234,6.480728806523277
4.799999999999999,0.1,4.082908348729521,9.243670236940115,1,0,67259.0,0,1,0.014686775533861184,0.036203602179454265
4.300000000000001,0.1,2.4418577404894144,5.285561261926047,0,1,67861.0,1,1,0.11804080721056472,0.27856961291720933
7.39999999999999,0.1,6.693949583787416,8.143420282130919,0,1,69208.0,1,1,0.040183589632862546,0.14151554499509938
4.300000000000001,0.1,3.959205547932768,6.035421526717205,1,1,70413.0,1,1,0.0006164847494251688,0.0012853700401604898
4.699999999999999,0.1,4.597531030418122,9.689506615772203,1,0,70514.0,0,1,1.8502509231423198e-6,3.958383461497255e-6
3.0000000000000013,0.1,3.7472575187702177,6.163055960371905,1,0,72219.0,1,1,0.02587021333193143,0.02486487264779642
1.8000000000000005,0.1,5.16799263156103,9.740868453749385,1,0,72237.0,0,1,0.0004497045736992849,7.872875262773213e-5
6.699999999999992,0.1,6.178700470328378,5.169161902966786,1,1,72238.0,1,1,3.848957396236396,12.058503646158371
7.499999999999989,0.1,2.794563986309975,6.618274550856884,1,0,72968.0,0,1,0.05093522311941033,0.1711796384512333
3.700000000000002,0.1,3.4147639939470733,5.041891492364802,1,1,74223.0,1,1,0.20847154001375287,0.3782684390947862
1.8000000000000005,0.1,2.3193186956171785,7.191878408642696,1,0,75156.0,0,1,2.6366282440729716,1.5600594029335393
7.599999999999989,0.1,3.6090225784126426,6.136116820462821,1,0,75332.0,0,1,9.588620250562704,34.15491018947097
7.899999999999988,0.1,10.433737424633707,5.129536584205358,1,0,75425.0,0,1,4.0113548519096485,8.494024898589712
2.800000000000001,0.1,4.647837424737601,8.14093771447775,1,0,76900.0,1,1,0.02146621737765643,0.012035019514514805
15.299999999999962,0.1,18.461798352578587,7.716458812151513,1,0,82836.0,1,1,0.05358492228033872,0.2514166418076609
10.699999999999978,0.1,4.275314234893191,6.6118290645571065,1,0,83852.0,0,1,2.3005033095588367e-5,9.389239677732112e-5
4.000000000000002,0.1,3.594012016030424,6.226838054892392,1,0,84749.0,0,1,1.2725917000737633e-5,2.5240645025164095e-5
6.8999999999999915,0.1,4.8457133619669,9.318226087385652,1,0,89649.0,0,1,1.3159158529864283,4.886518526066074
5.599999999999996,0.1,3.681399955678736,7.242896765572532,1,1,93117.0,1,1,8.20227184521097e-5,0.0002486826985606725
3.1000000000000014,0.1,4.799288722530171,7.582906414128582,1,0,94041.0,0,1,0.00877032196574675,0.006011822331363485
2.600000000000001,0.1,2.1191131996177925,5.361144897884466,0,1,99790.0,1,1,0.7386361461144343,1.0639530018078907
7.999999999999988,0.1,7.581856552663774,7.142208290952203,0,1,100658.0,1,1,1.169662936610882e-6,4.267885179150731e-6
7.799999999999988,0.1,6.7606428145151245,8.524590218184454,1,0,102156.0,0,1,0.6908285799396374,2.635660790618938
4.6,0.1,3.6945789447057025,5.201831609872612,1,0,104237.0,0,1,2.0799924094965433e-6,4.918711487774359e-6
7.39999999999999,0.1,10.718339521367556,7.308712081521743,1,0,104461.0,0,1,0.037184125783154255,0.06333728225947716
4.999999999999998,0.1,7.63777030081737,7.654211915405433,1,0,106645.0,1,1,2.424519015069095,2.6211949127125305
7.39999999999999,0.1,8.269718428053226,7.992726505103098,1,0,106705.0,0,1,0.07742191852162157,0.20827417253375297
8.199999999999987,0.1,7.345897116556347,9.059203835831386,1,0,108325.0,0,1,0.054403831420652735,0.21366767782432047
10.09999999999998,0.1,5.254358944028678,5.044883671085177,1,0,110087.0,0,1,0.8926824933743317,3.5374153433431688
3.2000000000000015,0.1,3.0893362580782573,6.775269210560847,1,0,110487.0,0,1,10.26528582851587,15.618197929622237
4.5,0.1,6.3249002729802255,7.081736160514467,1,0,110488.0,1,1,17.09647697291604,19.239252646835077
6.8999999999999915,0.1,8.04857127103349,9.83037645089547,1,0,110794.0,0,1,1.7475535810475489,4.064420775090455
6.499999999999993,0.1,6.235746793851915,5.252600693653471,0,1,110835.0,1,1,8.615187355262454e-9,2.5500888040478684e-8
2.400000000000001,0.1,3.028706812831565,9.796241825089444,1,0,111993.0,0,1,3.5588297255570582,2.7716779049596445
4.799999999999999,0.1,3.10093783377595,8.100231709578713,0,1,111995.0,1,1,0.09611812507724045,0.26434793401982587
10.899999999999977,0.1,2.303018887611142,8.736352359146572,1,0,114249.0,0,1,1.975116019112358,8.049087446823336
5.299999999999997,0.1,8.423633593775968,6.575465661902547,1,0,116186.0,0,1,0.00019458776502308652,0.00020842639066964691
7.999999999999988,0.1,7.252401024792648,5.177346481340706,1,0,116191.0,0,1,2.0327769843949657,7.613455645546499
2.400000000000001,0.1,2.410539423737259,8.575690480063827,1,1,116527.0,1,1,0.00020204359982531583,0.0002280333594213771
6.999999999999991,0.1,5.377532688357367,9.63233031909388,1,0,116627.0,0,1,1.8322372717360355e-10,6.718498184238422e-10
4.4,0.1,4.336576696654937,8.405423012054527,1,0,117834.0,0,1,2.149363723049212,4.29305520040005
3.700000000000002,0.1,5.625078155292128,5.445759995452684,1,0,119495.0,1,1,1.8968598916481437e-14,1.5688275572953896e-14
4.5,0.1,6.069091773803328,8.966755957243048,1,0,123664.0,1,1,0.8742137771457319,1.0553598702962645
6.8999999999999915,0.1,6.620125680397827,7.758669062275121,0,1,124502.0,1,1,15.136801468975474,47.556947010141634
5.799999999999995,0.1,4.792202563595854,8.5473753515207,1,0,124955.0,0,1,5.309193299087932e-12,1.5775764743490498e-11
5.699999999999996,0.1,2.0656232553003093,9.413814745861533,0,1,126493.0,1,1,7.775237504358302e-6,2.5655176974697525e-5
4.5,0.1,7.217408970483259,6.525107180136813,1,0,126882.0,0,1,0.11509064481361649,0.1044302437138642
7.599999999999989,0.1,7.945604772965079,9.00678739686653,1,0,128534.0,1,1,0.1727868446718002,0.5322634817600764
10.19999999999998,0.1,5.377113991943243,5.0236194746213805,1,0,129598.0,0,1,0.01852968948313608,0.07380882029856126
8.199999999999987,0.1,12.349890054835145,5.432758555172086,1,0,131548.0,1,1,3.5816666912002507e-9,6.311631134959075e-9
3.0000000000000013,0.1,2.4414392047800804,6.40092079872001,1,0,132482.0,0,1,1.346407466420521,2.210396057407438
4.200000000000001,0.1,2.649442646920282,8.238122340293051,1,1,132698.0,1,1,4.620171760612315,11.359516399458851
7.29999999999999,0.1,6.711942522003322,5.944783145148333,1,0,133100.0,0,1,0.028743811440838547,0.09859568748428188
2.1000000000000005,0.1,1.9489466997927753,9.924536340755239,1,0,135121.0,0,1,0.009480587195676626,0.010347899100107472
5.1999999999999975,0.1,4.9652876141632145,6.315150740196983,0,1,136143.0,1,1,9.045443824332819e-6,2.1796644335654218e-5
3.3000000000000016,0.1,2.122849460685443,5.503394006260233,1,0,137962.0,0,1,0.00306187840794048,0.005873950540824523
3.2000000000000015,0.1,5.184739889596736,5.589392543412166,1,0,138549.0,0,1,3.9538219489076174e-10,2.591891867012956e-10
3.4000000000000017,0.1,6.0411939049597505,7.122556161795357,1,0,139628.0,0,1,0.022772889476136343,0.013658781571491764
3.900000000000002,0.1,3.357455969999026,8.125297838448319,1,1,139643.0,1,1,0.0038562540079984534,0.007782976044603449
4.100000000000001,0.1,3.6693744403716537,9.829656308895808,1,0,140108.0,0,1,0.517253916585428,1.0645947848088269
7.19999999999999,0.1,6.003233918824553,8.816417664738214,0,1,141017.0,1,1,0.15735986138382413,0.5724675392918245
16.09999999999996,0.1,8.342121259998844,7.90893748496155,0,0,143899.0,0,1,0.27403901665077424,1.7111748294900628
6.8999999999999915,0.1,11.323014961352529,8.86287307302828,1,0,144275.0,0,1,0.26856274006524367,0.350530964107327
4.000000000000002,0.1,6.182803890900458,9.766961110403402,1,0,144620.0,1,1,1.2759078223629179,1.1025457518000124
6.099999999999994,0.1,4.652859652191847,8.926416669492767,0,1,145550.0,1,1,9.748767128352306,31.592135053658943
3.0000000000000013,0.1,2.707566707057307,6.453979402898934,0,1,145570.0,1,1,0.00014073027559696389,0.00021591575618396065
4.699999999999999,0.1,4.35845422892084,5.1728218324103015,1,0,146524.0,0,1,4.228619000484476e-5,9.494317898287602e-5
4.4,0.1,4.45039895915286,7.449573352756337,1,0,147339.0,0,1,1.3131685966108373,2.538562548798032
10.09999999999998,0.1,13.780122106878943,7.278185730478116,1,0,147958.0,1,1,7.579911457142928,19.202875006380367
3.1000000000000014,0.1,3.0574540422137435,5.576252215324281,0,1,148542.0,1,1,0.011571099694315808,0.016726916762977714
4.5,0.1,9.366828561275513,7.64125846246083,1,0,148736.0,1,1,3.338900648175934e-6,2.0493648163098164e-6
8.299999999999986,0.1,5.103067668778501,8.002096796841558,1,0,149016.0,0,1,0.1839387579743456,0.7871766901236562
4.5,0.1,4.57938113321518,6.82187634244214,0,1,149932.0,1,1,4.100817046108564e-5,8.025806172676665e-5
3.2000000000000015,0.1,2.7754286284304324,5.092237191360265,1,1,155463.0,1,1,2.6932361100747673,4.453084746191892
2.600000000000001,0.1,5.2963983018328715,5.014370193746858,1,0,156109.0,1,1,0.03771145656066014,0.014545800004170144
2.9000000000000012,0.1,2.898758880605889,6.670333977903181,0,1,157318.0,1,1,0.05656920552184997,0.07579952926541145
5.599999999999996,0.1,5.2641067438747005,7.329429019770645,1,1,157321.0,1,1,8.510139391787903e-5,0.00022341318405541145
7.39999999999999,0.1,5.781810646752485,8.726938909357045,1,0,157421.0,0,1,0.12942287724892074,0.49188706617176087
5.599999999999996,0.1,2.959488573525808,9.30148732937342,1,0,157955.0,0,1,4.13877011762042e-7,1.3403939488279444e-6
10.899999999999977,0.1,2.321003220595167,8.768745170947225,0,0,159084.0,0,1,0.02863353557942304,0.11672148937726207
7.19999999999999,0.1,8.08038336683093,6.325989435591305,1,0,162027.0,1,1,0.026263856848685495,0.06832244637742403
5.4999999999999964,0.1,5.592474880723278,8.78468401206926,1,0,163004.0,0,1,0.9689154546169144,2.288861721774818
3.1000000000000014,0.1,4.439943295650066,8.065070282918391,1,0,163509.0,1,1,0.024491009542509535,0.019087012458509384
8.099999999999987,0.1,8.485580218355352,5.243673389498653,1,0,164104.0,0,1,34.65068591445336,113.07758456280348
8.999999999999984,0.1,5.523124186931412,5.94325951080076,1,0,164113.0,0,1,0.12760273362363944,0.5372802916840919
6.8999999999999915,0.1,4.613764964644317,7.102358513728539,1,0,169691.0,0,1,0.07307161997476452,0.2642940994428783
