exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,child,compliance,household,ext_group,FoI_max,FoI_community
11.299999999999976,0.9999999999999999,13.999999999999966,0.0,0.1,15.84316309766449,9.980641249947093,93.0,0,1,1,0,1.0,274,1,2.5221112300921367e-6,1.2145939560920219e-5
3.0000000000000013,5.999999999999995,0.0,9.99999999999998,0.1,10.058272914752019,9.38117198064453,146.0,1,0,1,0,1.0,455,2,0.020890129877588953,0.004442765386935383
7.39999999999999,6.999999999999991,0.0,0.0,0.1,13.180648331326747,6.854589069019865,239.0,1,0,0,1,1.0,795,0,0.19067441457915374,0.5777750118035712
4.899999999999999,6.999999999999991,0.0,0.0,0.1,4.1275435551918935,8.055658653369818,393.0,1,0,1,0,1.0,1334,0,0.0011535279555811807,0.0009082092464899247
0.6,6.999999999999991,0.0,0.0,0.1,6.18456622141393,7.810484825296099,416.0,1,0,1,0,1.0,1411,0,0.07301210260817981,0.0004768977686045717
1.6000000000000003,6.999999999999991,0.0,0.0,0.1,5.351883637484952,9.624935253285022,437.0,1,0,0,1,1.0,1485,0,0.003961464593525847,0.00018640003000406174
9.299999999999983,6.999999999999991,0.0,0.0,0.1,9.007833910589394,7.324608157089213,442.0,1,1,0,1,1.0,1496,0,5.942030230740761e-7,2.588010992522573e-6
5.899999999999995,6.999999999999991,0.0,0.0,0.1,5.410390350553146,7.6995739672131,522.0,1,0,0,1,1.0,1776,0,0.2377161761853916,0.312622002605423
9.599999999999982,6.999999999999991,0.0,0.0,0.1,1.9014736219472805,9.464085374011168,522.0,0,1,1,0,1.0,1776,0,1.5288083916465055e-5,5.406202771779305e-5
11.199999999999976,6.999999999999991,0.0,0.0,0.1,6.972939899102906,7.898629795590342,830.0,0,1,1,0,1.0,2841,0,0.0009535082382771738,0.004887029653228255
3.1000000000000014,2.0000000000000004,0.0,9.99999999999998,0.1,21.810627233423325,8.460562559510363,1245.0,1,0,1,0,1.0,4247,2,11.52573309529835,2.7528559183499683
2.700000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,3.256357362526966,9.015561282338359,1342.0,0,0,1,0,1.0,4566,1,0.0010766856710545754,0.000182471329257296
9.499999999999982,6.999999999999991,0.0,0.0,0.1,6.791787204188376,7.4737993457090655,1683.0,0,1,0,1,1.0,5765,1,16.995113616298305,73.85562571135344
9.89999999999998,6.999999999999991,0.0,0.0,0.1,3.711692273156812,9.091014385931604,1683.0,0,1,1,0,1.0,5765,1,0.08299949309846467,0.32857391081622506
11.499999999999975,6.999999999999991,0.0,0.0,0.1,7.461144246790936,6.967918925230768,1683.0,0,1,1,0,1.0,5765,2,0.007882960736532182,0.04139453297173265
1.4000000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,5.685387523927477,9.679978041066132,1943.0,0,0,1,0,1.0,6623,1,0.003133424652697215,0.00011834304961882773
12.599999999999971,6.999999999999991,0.0,0.0,0.1,12.732412942340739,7.995175592580479,2181.0,1,1,1,0,1.0,7474,0,0.3649965558466091,2.375774948326724
4.100000000000001,6.999999999999991,0.0,0.0,0.1,4.2788814589107025,8.052370313379521,2238.0,1,0,0,1,1.0,7672,0,0.4137519836637353,0.20075076708998757
3.5000000000000018,6.999999999999991,0.0,0.0,0.1,5.676565260805233,5.039805468360092,3256.0,1,0,0,1,1.0,11165,0,0.0010176271477991144,0.0006588762395999483
2.1000000000000005,0.9999999999999999,13.999999999999966,0.0,0.1,8.10717429715527,6.415430035905057,3667.0,0,0,1,0,1.0,12546,1,1.661559416466051,0.2479590339828238
9.89999999999998,6.999999999999991,0.0,0.0,0.1,4.02388948599599,7.642103882054494,3781.0,0,1,1,0,1.0,12967,0,1.1848487166704066e-5,4.9731568430279824e-5
3.2000000000000015,2.0000000000000004,13.999999999999966,0.0,0.1,7.948220876546257,9.887370335459751,3875.0,0,0,0,1,1.0,13254,1,0.09449713537151518,0.020316946892646414
12.399999999999972,6.999999999999991,0.0,0.0,0.1,11.833745934169402,7.564496967434231,3904.0,1,1,1,0,1.0,13391,0,8.192266022305074e-6,5.1981849199513e-5
18.499999999999993,6.999999999999991,0.0,0.0,0.1,12.177439230174738,8.933677705972777,3928.0,0,1,0,1,1.0,13471,1,0.0023938111668417063,0.019212168590332198
8.599999999999985,6.999999999999991,0.0,0.0,0.1,5.3091061732205915,6.999225288642213,3928.0,0,1,0,1,1.0,13471,1,4.802286776642293e-6,1.8542753593464987e-5
6.799999999999992,6.999999999999991,0.0,0.0,0.1,7.860256637622616,6.813493226613584,4145.0,1,1,1,0,1.0,14199,0,0.10125223625814542,0.24463168013871345
6.699999999999992,6.999999999999991,0.0,0.0,0.1,6.453052833083447,7.500625669645897,4178.0,1,0,1,0,1.0,14310,0,0.0004965618313652702,0.0009604386566351071
5.399999999999997,2.0000000000000004,13.999999999999966,0.0,0.1,13.10664368808439,7.26304539167247,4235.0,0,0,1,0,1.0,14471,1,0.05738251450867372,0.06790869317404653
6.199999999999994,6.999999999999991,0.0,0.0,0.1,5.972408320665681,8.619428343146723,4497.0,1,0,0,1,1.0,15401,0,0.0035408719408276494,0.004450358953409919
4.799999999999999,6.999999999999991,0.0,0.0,0.1,5.10691864507392,6.7301547751231485,4747.0,1,0,0,1,1.0,16252,0,5.49533602590763e-7,5.349370459331642e-7
4.100000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,5.358727765717676,7.5360375573832705,4762.0,0,0,1,0,1.0,16274,2,6.294014817958133e-17,3.51862361414757e-17
6.299999999999994,2.0000000000000004,13.999999999999966,0.0,0.1,10.94953824779679,9.050970485432167,4797.0,0,0,1,0,1.0,16392,2,0.13690646314524924,0.16140193717671183
16.19999999999996,4.000000000000002,13.999999999999966,0.0,0.1,21.81045613544835,8.7697320642725,4828.0,0,1,0,1,1.0,16494,2,3.218490211412156,29.71070459447127
6.999999999999991,4.000000000000002,13.999999999999966,0.0,0.1,5.089003611811224,8.7428529985831,4828.0,0,0,1,0,1.0,16494,2,0.006869945035570974,0.011241889554878898
6.699999999999992,3.0000000000000013,13.999999999999966,0.0,0.1,9.059999523810271,9.218170287295871,4908.0,0,0,1,0,1.0,16775,2,28.202817065727256,38.844785382977
0.30000000000000004,2.0000000000000004,16.99999999999997,0.0,0.1,4.033154304398159,9.934600210844668,5192.0,0,0,0,1,1.0,17732,1,8.669293689907386,0.020441177770690714
5.299999999999997,6.999999999999991,0.0,0.0,0.1,3.889668581377407,9.704920760902786,5461.0,1,0,1,0,1.0,18698,0,2.9324997746050704e-8,2.0777734764881267e-8
6.199999999999994,2.0000000000000004,13.999999999999966,0.0,0.1,14.939391743512436,5.977591168976536,5694.0,0,1,1,0,1.0,19470,2,2.5927965430577925e-9,6.030656989793141e-9
2.2000000000000006,2.0000000000000004,13.999999999999966,0.0,0.1,3.6016344671055376,9.011922922579986,5751.0,0,0,1,0,1.0,19668,1,0.005909714292814542,0.0006441333119510515
2.1000000000000005,6.999999999999991,0.0,0.0,0.1,3.7922802701032836,8.714009112067071,6347.0,1,0,1,0,1.0,21749,0,0.014816602685496023,0.0013774548021604095
2.700000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,8.31976517778593,9.272179212842172,6653.0,0,0,1,0,1.0,22780,1,0.33678923770122593,0.05763285969120871
