exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,child,compliance,household,ext_group,FoI_max,FoI_community
1.5000000000000002,5.999999999999995,0.0,9.99999999999998,0.1,6.91547302462214,9.826784608422106,27205.0,0,0,1,0,1.0,48132,2,7.375551566261428e-17,3.3595803249135744e-18
0.7,13.999999999999966,0.0,0.0,0.1,8.981196400994792,8.302512228045341,27703.0,1,0,0,1,1.0,49016,0,2.762811988851164e-7,3.2277996047830034e-9
0.4,4.000000000000002,13.999999999999966,0.0,0.1,5.437083242640951,9.795510185730224,28245.0,0,0,1,0,1.0,49971,2,0.09335607733027111,0.0003126761961690669
0.5,2.0000000000000004,15.99999999999996,0.0,0.1,9.297614775269437,8.88948246620709,29235.0,0,0,1,0,1.0,51722,1,0.016510649929525063,9.07111731486229e-5
6.199999999999994,2.0000000000000004,15.99999999999996,0.0,0.1,16.510927341075043,5.79403550722369,29289.0,0,1,0,1,1.0,51815,2,1.166976663502897,2.873292947979738
2.500000000000001,5.999999999999995,0.0,9.99999999999998,0.1,13.498624445613803,9.596586086001178,29630.0,1,0,1,0,1.0,52424,2,2.015097706905234,0.2641954837715362
1.2,2.0000000000000004,13.999999999999966,0.0,0.1,4.925401708204222,7.399261030886707,30137.0,0,0,1,0,1.0,53322,2,0.005651036492922464,0.00021596578459054497
9.399999999999983,0.9999999999999999,13.999999999999966,0.0,0.1,9.221888992535845,8.513175468379057,31596.0,0,1,1,0,1.0,55910,1,0.0036143437112050834,0.014118371531217583
8.499999999999986,13.999999999999966,0.0,0.0,0.1,15.104645151017456,8.012677720801243,32796.0,1,1,0,1,1.0,58035,0,2.023678102248359e-5,6.743763253774333e-5
0.2,13.999999999999966,0.0,0.0,0.1,8.93450972551972,8.652837751352,33800.0,1,0,0,1,1.0,59819,0,0.0002345040419707928,3.653426003400767e-7
1.6000000000000003,2.0000000000000004,0.0,9.99999999999998,0.1,6.522242162437893,9.872455253330177,35779.0,1,0,1,0,1.0,63327,2,7.1808454049945745,0.3463080926180974
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,5.129389902309235,9.65726428625998,35846.0,1,0,1,0,1.0,63444,2,0.014160943215760119,0.00031441392412114944
4.4,2.0000000000000004,13.999999999999966,0.0,0.1,7.443910037118642,8.46360882456712,37785.0,0,0,1,0,1.0,66877,1,0.013536866955352066,0.007299739908661802
4.699999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,17.777651997585117,9.420789286432111,38999.0,1,0,1,0,1.0,69029,2,4.3930838192522154e-11,2.4579006337952138e-11
0.30000000000000004,2.0000000000000004,25.000000000000085,0.0,0.1,9.249455936267498,9.94770341017108,41026.0,0,0,1,0,1.0,72601,2,0.39828300611902806,0.0009913511588778747
15.199999999999962,13.999999999999966,0.0,0.0,0.1,6.968431786259267,8.331693889238016,41725.0,0,1,1,0,1.0,73862,0,9.03429823452944,52.37787410531211
7.999999999999988,2.0000000000000004,13.999999999999966,0.0,0.1,10.89624492431287,9.054409555404725,43578.0,0,0,1,0,1.0,77135,2,0.03797100679974005,0.08438256631638427
0.4,13.999999999999966,0.0,0.0,0.1,6.919664744399112,7.969780961003957,44065.0,1,0,1,0,1.0,78006,0,0.38442683805219857,0.0020915367803156183
1.9000000000000006,2.0000000000000004,13.999999999999966,0.0,0.1,7.716160747705388,8.330828108226116,44208.0,0,0,1,0,1.0,78253,1,1.3278231915985987e-9,1.188600430039839e-10
16.699999999999967,2.0000000000000004,15.99999999999996,0.0,0.1,25.334433840614196,8.699113518969192,44210.0,0,1,1,0,1.0,78253,2,1.913820808743955e-7,1.8749076909063883e-6
0.7999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,5.781893738037611,9.060287119179607,45298.0,1,0,1,0,1.0,80190,2,0.0002986235701152885,3.7204813811772945e-6
12.69999999999997,13.999999999999966,0.0,0.0,0.1,6.817656580173352,6.71684968111495,45946.0,0,1,1,0,1.0,81335,1,0.0013887293655705578,0.007229947420587991
0.2,2.0000000000000004,13.999999999999966,0.0,0.1,7.895427594832874,5.930385145844475,46581.0,0,0,1,0,1.0,82451,2,1.0605952541183634,0.0009497817654333865
4.100000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,12.067312830538468,7.223262200346933,48234.0,0,0,1,0,1.0,85381,2,4.4303385053488284,2.613222630296429
1.6000000000000003,2.0000000000000004,0.0,9.99999999999998,0.1,5.98094060312592,9.346564028138511,48674.0,1,0,1,0,1.0,86168,2,0.034244446862307786,0.001696961908504369
11.599999999999975,4.000000000000002,13.999999999999966,0.0,0.1,6.377402373772709,8.671033587243832,48942.0,0,1,0,1,1.0,86632,1,0.029361594188880957,0.1511408111781617
1.8000000000000005,2.0000000000000004,13.999999999999966,0.0,0.1,7.460563649636288,8.551183203488385,49634.0,0,0,0,1,1.0,87862,1,1.7323740937563568,0.12275016443447434
2.9000000000000012,2.0000000000000004,13.999999999999966,0.0,0.1,3.0954251832296062,8.849940015316689,50346.0,0,0,1,0,1.0,89118,2,1.1297645446731885,0.2178116495539197
7.29999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,11.777512436425043,9.175834925064873,51062.0,0,0,1,0,1.0,90384,1,5.988720627738506e-18,1.0235459872116124e-17
0.9999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,5.442137909742475,9.636401504237405,51234.0,0,0,1,0,1.0,90687,2,7.25049235377636,0.15419921959982272
1.4000000000000001,0.9999999999999999,13.999999999999966,0.0,0.1,6.651284714866709,8.758666345980654,51235.0,0,0,0,1,1.0,90690,1,0.004001107754305469,0.000163579589231155
13.699999999999967,13.999999999999966,0.0,0.0,0.1,7.860603705697942,6.574558791685381,56273.0,0,0,0,1,1.0,99622,0,0.0005909012790271441,0.0032802763475251405
1.4000000000000001,0.9999999999999999,13.999999999999966,0.0,0.1,4.471157302277731,5.365374593343821,56476.0,0,0,1,0,1.0,99978,1,5.868817853460062e-6,4.246703483629634e-7
4.100000000000001,5.999999999999995,0.0,9.99999999999998,0.1,10.79324838888669,8.517863786420694,57684.0,0,0,1,0,1.0,102116,2,0.9351271100698798,0.4116431071437751
4.000000000000002,5.999999999999995,13.999999999999966,0.0,0.1,7.151579943300105,6.660572952066897,57751.0,0,0,0,1,1.0,102229,2,0.0008090278952051077,0.00048723751332716025
6.299999999999994,13.999999999999966,0.0,0.0,0.1,13.694082265827593,8.47797382845974,58544.0,1,0,1,0,1.0,103642,0,0.05985498713147768,0.07914440592656226
2.800000000000001,5.999999999999995,0.0,9.99999999999998,0.1,9.455736325455973,9.862203158482139,58796.0,1,0,1,0,1.0,104083,2,0.023201706652529182,0.0036616353460400958
15.199999999999962,2.0000000000000004,15.99999999999996,0.0,0.1,26.93739288647886,5.9614132907951785,59316.0,0,1,0,1,1.0,104998,1,0.0014656229727029206,0.014217393800057859
14.699999999999964,13.999999999999966,0.0,0.0,0.1,7.441203203874221,9.669020041002764,61857.0,0,1,1,0,1.0,109499,0,0.16072001947709993,1.0124187744871438
5.899999999999995,13.999999999999966,0.0,0.0,0.1,6.007524869928198,9.318952189882562,64973.0,0,0,1,0,1.0,115024,0,0.24709601900115435,0.2428266834428725
0.7999999999999999,0.9999999999999999,13.999999999999966,0.0,0.1,4.361534620895036,9.360232578479108,67390.0,0,0,1,0,1.0,119302,1,5.062013408297267e-6,6.092095188716002e-8
17.59999999999998,13.999999999999966,0.0,0.0,0.1,10.066644951854876,8.147938395964122,70519.0,0,0,0,1,1.0,124851,0,5.940274814577612,41.625890897786704
8.899999999999984,13.999999999999966,0.0,0.0,0.1,3.2157103220531713,5.824526634323269,71304.0,0,0,0,1,1.0,126241,1,1.0338444525901411,3.546332881872253
11.499999999999975,13.999999999999966,0.0,0.0,0.1,6.190545744643634,8.701676509360192,71304.0,0,1,0,1,1.0,126241,1,2.4851777261983807,12.63154868236832
0.7999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,7.619140762807098,5.146294059005392,72792.0,0,0,0,1,1.0,128872,1,0.2753896813608386,0.007745929856667688
0.30000000000000004,6.999999999999991,15.99999999999996,0.0,0.1,12.635457900916423,9.360515842678929,72846.0,0,0,1,0,1.0,128955,2,0.0009140906286445212,2.550437933149512e-6
0.9999999999999999,2.0000000000000004,13.999999999999966,0.0,0.1,5.2082200300438375,5.864437199814212,73532.0,0,0,1,0,1.0,130184,2,0.003976818714233329,0.00015358930715728697
2.600000000000001,2.0000000000000004,14.999999999999963,0.0,0.1,10.516066926711776,7.84689364625324,73839.0,0,0,1,0,1.0,130723,2,0.1292725962814814,0.024567470452207384
9.499999999999982,13.999999999999966,0.0,0.0,0.1,5.4806544140608136,5.055723495744122,74115.0,0,1,1,0,1.0,131215,0,2.0600133395116036e-10,8.228051978318729e-10
16.19999999999996,13.999999999999966,0.0,0.0,0.1,12.329723297047357,8.156700024244639,76117.0,0,1,1,0,1.0,134759,0,0.01883201026717239,0.1439712397545359
4.899999999999999,13.999999999999966,0.0,0.0,0.1,12.871427622999267,7.495446939159422,78232.0,1,0,0,1,1.0,138498,1,0.7107561954087092,0.6053406986397492
0.30000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,5.120224010614192,9.541587569696116,80369.0,0,0,0,1,1.0,142275,2,0.018532723891463276,4.693310222595468e-5
9.89999999999998,0.9999999999999999,13.999999999999966,0.0,0.1,14.379350103159384,9.62911225211305,81185.0,0,1,0,1,1.0,143716,2,0.09052756322103292,0.3253321531139232
1.2,5.999999999999995,0.0,9.99999999999998,0.1,9.88641930350631,8.645291681217433,82206.0,1,0,1,0,1.0,145522,2,1.7837561306999088,0.06169733961812284
8.699999999999985,13.999999999999966,0.0,0.0,0.1,6.550825607815385,5.185992739167232,83005.0,0,1,0,1,1.0,146938,1,0.0359653183801953,0.15049043594466022
11.799999999999974,13.999999999999966,0.0,0.0,0.1,3.9284259763552916,9.834056916813275,83005.0,0,0,1,0,1.0,146938,1,0.364249525247239,1.7662077145493864
4.100000000000001,2.0000000000000004,16.99999999999997,0.0,0.1,6.809101864827216,6.245072919486157,86543.0,0,0,0,1,1.0,153193,1,0.7436304642324377,0.5520584633982131
0.7999999999999999,4.000000000000002,13.999999999999966,0.0,0.1,3.8408391440095677,6.773101316129264,86590.0,0,0,1,0,1.0,153278,2,3.935970625397802,0.06911665490618403
0.6,0.9999999999999999,22.000000000000043,0.0,0.1,9.77429696157481,9.092982412462005,86853.0,0,0,0,1,1.0,153736,1,3.847266725714778e-11,2.957715953202922e-13
3.0000000000000013,2.0000000000000004,13.999999999999966,0.0,0.1,5.743912360219781,9.073624566145346,87061.0,0,0,1,0,1.0,154115,1,0.00019949149782413637,4.094250910368046e-5
6.099999999999994,2.0000000000000004,13.999999999999966,0.0,0.1,12.434582017573437,8.506826271575108,88588.0,0,0,0,1,1.0,156820,1,0.00018382182294838,0.00022510488743158954
1.2,2.0000000000000004,15.99999999999996,0.0,0.1,7.800068411779523,9.338863943577046,89187.0,0,0,1,0,1.0,157869,1,0.013438354977481328,0.0004228711160232583
4.999999999999998,2.0000000000000004,13.999999999999966,0.0,0.1,6.604143149957302,8.772838826117795,90651.0,0,0,0,1,1.0,160467,2,0.002222955047442474,0.0016344057385541434
17.59999999999998,13.999999999999966,0.0,0.0,0.1,9.913773354113504,9.955739075926175,91250.0,0,0,1,0,1.0,161529,0,1.2818315251161511e-11,9.64402000698821e-11
2.700000000000001,4.000000000000002,13.999999999999966,0.0,0.1,5.210968920616183,9.089793500869659,91740.0,0,0,1,0,1.0,162388,1,5.63818242889899e-6,9.268693611444196e-7
2.0000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,6.552923262043308,6.669805418091589,91792.0,0,0,1,0,1.0,162481,2,0.0001235877039294586,1.5063710833259114e-5
14.199999999999966,2.0000000000000004,13.999999999999966,0.0,0.1,15.101837586517217,7.0557952337159975,95278.0,0,1,1,0,1.0,168650,2,6.982472828366728,53.30187783826964
3.900000000000002,3.0000000000000013,13.999999999999966,0.0,0.1,8.276616618361894,7.804835546882119,95534.0,0,0,0,1,1.0,169105,1,0.2787614300153414,0.129398276090467
3.0000000000000013,13.999999999999966,0.0,0.0,0.1,2.497500255233234,6.9020602137964895,96151.0,0,0,0,1,1.0,170198,0,7.407678154738726e-5,2.2055545739723226e-5
12.299999999999972,13.999999999999966,0.0,0.0,0.1,7.805094734141955,5.482696327238456,97631.0,0,1,1,0,1.0,172821,0,3.230024212911929e-18,1.6781224986293745e-17
11.399999999999975,13.999999999999966,0.0,0.0,0.1,4.427739654635811,8.107861449621986,98573.0,0,1,1,0,1.0,174487,0,0.2137313011673461,0.9936204183205485
11.899999999999974,13.999999999999966,0.0,0.0,0.1,6.259964735527319,7.504524232984661,100018.0,0,0,1,0,1.0,177040,0,0.4254101747746399,2.171696749176109
1.7000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,5.31183264495857,8.794560958570925,101207.0,0,0,1,0,1.0,179140,2,2.136418619887116e-6,1.3683485343701057e-7
0.2,13.999999999999966,0.0,0.0,0.1,9.589716883861653,7.2005668037645965,102357.0,1,0,0,1,1.0,181180,0,0.11434939977184745,0.00015865610870233424
2.2000000000000006,2.0000000000000004,13.999999999999966,0.0,0.1,6.370924293767856,7.5151855282631495,102719.0,0,0,1,0,1.0,181817,2,1.4221945402010805e-7,1.9319281171022794e-8
9.99999999999998,2.0000000000000004,13.999999999999966,0.0,0.1,11.333978479257816,9.878641141284824,102854.0,0,1,1,0,1.0,182058,2,1.202508322986604e-9,4.3054233912068414e-9
3.0000000000000013,2.0000000000000004,13.999999999999966,0.0,0.1,7.592766570467844,9.654002050172009,102865.0,0,0,1,0,1.0,182077,1,2.6796319351092395,0.5021974695547449
2.1000000000000005,2.0000000000000004,13.999999999999966,0.0,0.1,5.927886140411406,8.272178621435154,105983.0,0,0,1,0,1.0,187602,1,0.015517016456935187,0.001629106752722618
13.09999999999997,13.999999999999966,0.0,0.0,0.1,6.044124248873402,8.022146757902565,106307.0,0,1,0,1,1.0,188180,0,0.00024790196584374555,0.0013149891742302866
1.3,2.0000000000000004,0.0,9.99999999999998,0.1,5.102923210625104,9.322720864652855,106641.0,1,0,1,0,1.0,188776,2,0.10625754638055379,0.00383033761624243
2.3000000000000007,2.0000000000000004,13.999999999999966,0.0,0.1,10.90086916293229,5.275330304189103,107365.0,0,0,1,0,1.0,190052,2,0.020003211567234943,0.004976696326861616
4.4,13.999999999999966,0.0,0.0,0.1,10.513850848490197,7.582871854701328,107519.0,0,0,1,0,1.0,190327,0,0.015919755787117858,0.010715336583917594
0.7,4.000000000000002,28.000000000000128,0.0,0.1,20.44224419542253,7.982505459459604,108751.0,0,0,1,0,1.0,192472,1,1.1881151057548064e-7,1.3727541767625336e-9
1.0999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,7.705132409549444,9.191339411623847,109041.0,1,0,1,0,1.0,193015,2,3.4114882204438772,0.08500290750858387
0.7999999999999999,13.999999999999966,0.0,9.99999999999998,0.1,4.999937811341535,9.0788160392991,109577.0,0,0,1,0,1.0,193945,2,0.06813893685030085,0.0008866151986298917
0.9999999999999999,4.999999999999998,13.999999999999966,0.0,0.1,7.732641454538442,8.7373401637368,110134.0,0,0,0,1,1.0,194937,1,1.589774903186615,0.03764638094235782
0.2,2.0000000000000004,0.0,9.99999999999998,0.1,7.503350910000359,8.813837099448905,110931.0,1,0,1,0,1.0,196360,2,0.1225344437678641,0.0001507056196068747
4.100000000000001,0.9999999999999999,13.999999999999966,0.0,0.1,3.1092341284984406,7.429137599508663,112125.0,0,0,1,0,1.0,198467,2,0.9203929236379788,0.5230978083677276
0.1,5.999999999999995,20.000000000000014,0.0,0.1,8.733329566172051,8.711396863862898,112944.0,0,0,1,0,1.0,199902,1,0.007204424734509241,3.0253146499905794e-6
7.699999999999989,13.999999999999966,0.0,0.0,0.1,5.286601732982048,5.647640111697152,114048.0,0,1,1,0,1.0,201875,0,1.1246166540292983,4.00935116711572
0.5,5.999999999999995,0.0,9.99999999999998,0.1,8.959243095751452,8.047598303499072,116430.0,1,0,1,0,1.0,206098,2,0.008713684842646372,6.413168029076994e-5
12.69999999999997,0.9999999999999999,13.999999999999966,0.0,0.1,4.2489548755660556,8.578130135401434,116461.0,0,0,0,1,1.0,206154,2,0.23785377365682248,1.136897945538436
2.3000000000000007,5.999999999999995,0.0,9.99999999999998,0.1,8.770982676151165,9.460757462668678,118806.0,1,0,1,0,1.0,210311,2,3.992079016241798,0.43078994359061523
0.4,13.999999999999966,0.0,0.0,0.1,7.051498727012812,6.314223440288943,120034.0,0,0,1,0,1.0,212489,1,4.9936061302699395,0.02845664410603537
9.89999999999998,13.999999999999966,0.0,0.0,0.1,4.268504890839373,8.732929949996217,121008.0,0,1,1,0,1.0,214213,0,0.06690006860124363,0.271368697965606
17.899999999999984,2.0000000000000004,14.999999999999963,0.0,0.1,17.964597009559032,9.362734552651878,122348.0,0,1,1,0,1.0,216584,1,3.3189125939836184,30.993688623707605
3.0000000000000013,5.999999999999995,0.0,9.99999999999998,0.1,10.164852070757837,9.494185597474539,122765.0,1,0,1,0,1.0,217323,2,0.015042052446555905,0.0029633064792056927
10.09999999999998,13.999999999999966,0.0,0.0,0.1,3.6665707964457677,9.32845287486872,123430.0,0,1,0,1,1.0,218502,1,11.61455555398026,46.76222956637332
17.199999999999974,13.999999999999966,0.0,0.0,0.1,10.890693807774772,8.320151166812462,123430.0,0,1,0,1,1.0,218502,1,9.82112347717412e-7,7.1804681814804115e-6
8.099999999999987,13.999999999999966,0.0,0.0,0.1,3.3858052285590463,6.143426147758861,123430.0,0,1,1,0,1.0,218502,1,0.1800161117019686,0.6099013203942606
11.699999999999974,13.999999999999966,0.0,0.0,0.1,3.295019409165327,8.747330101391738,124327.0,0,1,0,1,1.0,220092,1,0.4712451990273789,2.070829130274247
1.8000000000000005,2.0000000000000004,13.999999999999966,0.0,0.1,6.919372392533493,8.044855464326481,124354.0,0,0,1,0,1.0,220133,1,0.0029411264779989543,0.0002489080625952177
13.499999999999968,0.9999999999999999,13.999999999999966,0.0,0.1,22.41428219177231,5.766772127900621,124506.0,0,1,0,1,1.0,220404,1,0.06093544531961049,0.5121147786495328
2.800000000000001,2.0000000000000004,16.99999999999997,0.0,0.1,5.440713111220178,8.350674197472063,125541.0,0,0,1,0,1.0,222231,1,19.39419745663541,4.017556586256813
2.500000000000001,2.0000000000000004,13.999999999999966,0.0,0.1,4.73032571100088,6.658827985829846,125829.0,0,0,1,0,1.0,222748,2,3.779593084974444e-7,8.200746390149731e-8
3.2000000000000015,5.999999999999995,0.0,9.99999999999998,0.1,9.66735533582045,9.822046411103669,127231.0,1,0,1,0,1.0,225233,2,0.0011238367662140271,0.0002494257385683437
4.000000000000002,2.0000000000000004,13.999999999999966,0.0,0.1,7.347332280648774,9.698820361740346,130593.0,0,0,1,0,1.0,231178,1,0.33265995030044504,0.12179799807167577
1.6000000000000003,5.999999999999995,13.999999999999966,0.0,0.1,8.35826614851715,8.2791400669186,130903.0,0,0,1,0,1.0,231722,1,1.0177514704855488,0.06033478403198329
0.4,2.0000000000000004,0.0,9.99999999999998,0.1,7.582959401373345,7.936560575406217,131332.0,1,0,1,0,1.0,232489,2,7.845394304258379e-9,3.828027154677099e-11
0.30000000000000004,2.0000000000000004,13.999999999999966,0.0,0.1,8.437331243278702,9.81578194120777,131855.0,1,0,0,1,1.0,233414,2,8.709066224529958e-9,1.9091199075294864e-11
2.600000000000001,4.999999999999998,13.999999999999966,0.0,0.1,3.820177419619247,8.562999047521746,131893.0,0,0,1,0,1.0,233473,2,0.0001171267106340795,2.023864696754229e-5
7.19999999999999,13.999999999999966,0.0,0.0,0.1,8.203989272690551,7.018835721170427,132266.0,0,1,0,1,1.0,234141,0,0.7790744083486346,2.0936386594884597
15.79999999999996,13.999999999999966,0.0,0.0,0.1,7.824580207930195,9.677674255299571,132266.0,0,1,0,1,1.0,234141,0,0.023592467454987404,0.15524357769718616
13.999999999999966,13.999999999999966,0.0,0.0,0.1,5.756024079990796,8.379821896378168,132266.0,0,1,1,0,1.0,234141,0,1.9063099806453023e-7,1.015373179317264e-6
6.8999999999999915,13.999999999999966,0.0,0.0,0.1,5.352994325715387,9.098660233663441,133145.0,0,0,0,1,1.0,235699,0,0.191962620696186,0.28925683755341475
20.100000000000016,13.999999999999966,0.0,0.0,0.1,12.860003568946937,8.250541432585212,133145.0,0,1,0,1,1.0,235699,0,0.0017781496424866625,0.014569347365458386
13.399999999999968,13.999999999999966,0.0,0.0,0.1,4.925561191214029,9.17729895725102,133145.0,0,1,1,0,1.0,235699,0,0.1523878196797591,0.8030837865364837
10.499999999999979,13.999999999999966,0.0,0.0,0.1,2.8642835867447576,9.641145919913964,133621.0,0,0,0,1,1.0,236542,0,6.689921347144781,27.36344786824189
21.500000000000036,13.999999999999966,0.0,0.0,0.1,17.425272334828616,5.019017645274503,133621.0,0,1,1,0,1.0,236542,0,0.00021815632858523026,0.0019625625907456314
0.8999999999999999,5.999999999999995,13.999999999999966,0.0,0.1,7.35531784501978,5.650858219814813,135244.0,0,0,1,0,1.0,239403,2,0.06041759403707354,0.0015640202390031744
14.799999999999963,13.999999999999966,0.0,0.0,0.1,7.5075697202318175,8.556797686838514,135558.0,0,1,1,0,1.0,239970,0,0.6440162273817005,3.9401165491135366
10.999999999999977,13.999999999999966,0.0,0.0,0.1,8.663190263154183,6.374776077158554,135954.0,0,0,1,0,1.0,240671,0,0.8437036691009389,4.498945306236342
0.30000000000000004,4.000000000000002,13.999999999999966,0.0,0.1,4.181015488024654,9.908224140491459,137045.0,0,0,1,0,1.0,242602,2,2.482234665987498,0.005197236110914452
8.999999999999984,2.0000000000000004,13.999999999999966,0.0,0.1,17.46888424034138,6.469338495760838,142809.0,0,1,0,1,1.0,252804,1,0.0005784543719904616,0.0027505641828428585
15.79999999999996,2.0000000000000004,13.999999999999966,0.0,0.1,20.976309862554103,8.238431601783926,142868.0,0,1,1,0,1.0,252908,2,0.0007233790373984273,0.006458289109645424
1.6000000000000003,2.0000000000000004,15.99999999999996,0.0,0.1,5.40453144257742,8.935528804106912,143017.0,0,0,0,1,1.0,253173,2,8.020501588395467,0.4679971575380801
