exposure_days,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_discharged,symptomatic,vaccinated,FoI_max,FoI_community
0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
3.700000000000002,0.1,3.637433702557079,8.35252661475463,1,1,3657.0,1,1,0.29423278905764544,0.5022711557143473
3.2000000000000015,0.1,4.069655773122236,6.1234946665807595,1,0,3701.0,0,1,3.894467782562392e-6,3.835009953532909e-6
4.300000000000001,0.1,6.453143742551833,9.019584025702372,1,0,5295.0,1,1,0.06974425852361199,0.06753671981694113
11.899999999999974,0.1,6.3107068530826576,8.019548550930029,1,0,5799.0,0,1,5.661419945500887e-9,3.02138828711414e-8
4.300000000000001,0.1,3.0259790089141205,5.236780674240071,1,1,22507.0,1,1,0.875551700120037,2.0420316264903247
5.699999999999996,0.1,3.0591847327810124,8.063471999784714,1,1,26577.0,1,1,0.5468426192467964,1.7418926740521168
5.699999999999996,0.1,8.670299079960394,9.262684548667654,1,0,29915.0,0,1,0.018478411433863026,0.02272397753130385
1.3,0.1,2.7144101656040105,9.09827384792403,1,0,45268.0,1,1,7.636562435570378e-5,1.593465473299888e-5
3.1000000000000014,0.1,3.422924811228068,8.022951818283449,1,0,46504.0,0,1,0.0017488210106295114,0.0021609908860800056
6.199999999999994,0.1,5.965928514261106,5.256705644103303,1,1,60294.0,1,1,0.002636769877714353,0.007431011916726639
5.4999999999999964,0.1,5.193346575507219,5.802942648784422,1,0,72268.0,0,1,0.0011866547414496643,0.003037187483598637
7.499999999999989,0.1,7.011782689052795,9.05544733121794,0,1,93363.0,1,1,0.0017724527452209005,0.006191132369519423
4.999999999999998,0.1,2.73569472544423,5.6863770078195275,1,1,112367.0,1,1,0.0006702637086236762,0.0017967552433541746
5.1999999999999975,0.1,8.223163353826683,5.82635500845583,1,0,114271.0,1,1,0.0014619129390638771,0.0015507052688452797
7.699999999999989,0.1,7.376937885469981,5.795166996634565,1,0,122148.0,0,1,1.4289841956949378,4.968825482926678
12.79999999999997,0.1,16.209802570499246,9.545498913934544,1,0,132986.0,1,1,0.0005706115820149445,0.0020659985751949406
12.69999999999997,0.1,14.786346261140682,5.582776851711896,1,0,138464.0,1,1,0.02347315111403946,0.09811303503220832
4.000000000000002,0.1,3.737476575450392,8.513512699960163,1,1,139089.0,1,1,26.151810235700125,50.61291247830936
7.499999999999989,0.1,4.033988480295728,9.449882596964548,1,0,155636.0,0,1,2.1239170361963258e-10,8.652231430026305e-10
4.699999999999999,0.1,3.201717406616015,6.4470880704413736,1,0,164801.0,0,1,0.027630616670656194,0.07188720047756327
4.999999999999998,0.1,2.271083718580448,6.150206225613339,1,1,166997.0,1,1,0.06770467900262254,0.18118907820786845
5.4999999999999964,0.1,4.273133934925545,7.848000885871807,0,1,170014.0,1,1,15.783087632301902,45.7780736667308
8.199999999999987,0.1,7.531446372226055,7.242638589489237,1,1,171129.0,1,1,0.00012024066014447182,0.0004619247629314365
4.6,0.1,6.101406587631167,5.393448092122036,1,0,172939.0,1,1,0.2734440255976498,0.346652374427647
4.6,0.1,4.821923968165545,8.772820282042039,1,0,191949.0,1,1,1.3584736163794717,2.600905101217481
5.599999999999996,0.1,6.183310081887845,7.679746732970476,1,0,193401.0,0,1,0.02728432745684801,0.05771687304525053
4.000000000000002,0.1,5.200368786475586,9.962117637949728,1,0,204543.0,1,1,0.012048009982527414,0.013926510487080516
8.799999999999985,0.1,9.613856091011318,9.544908812202717,1,0,207002.0,1,1,0.33197504658939225,1.095735363369966
4.799999999999999,0.1,7.035099235909807,5.929340815300886,1,0,221766.0,0,1,5.944215755835191,6.620223573578535
7.699999999999989,0.1,2.976578238372399,6.269778170603264,1,0,221773.0,0,1,0.0034633814335440992,0.01165086187545333
11.899999999999974,0.1,5.016876969949856,7.258697566588395,1,0,230930.0,0,1,5.915351732910815e-5,0.0002761859141515621
3.4000000000000017,0.1,3.2359618380700366,9.113793215703733,1,0,230968.0,0,1,0.4043082360963698,0.6623194259693541
3.5000000000000018,0.1,4.2765782727527775,9.222585196614121,1,0,235009.0,1,1,0.015234619099210027,0.01745742099422684
5.4999999999999964,0.1,5.4519475054652045,7.598575830900357,1,1,238745.0,1,1,0.8236560367173646,2.011542178555952
2.9000000000000012,0.1,2.9218126995026554,9.43774413995392,1,1,238787.0,1,1,0.042826834034371895,0.05692685705908175
14.299999999999965,0.1,4.954525519449919,9.492770283449925,0,0,250153.0,0,1,0.17896596188880745,0.9633946854965293
5.099999999999998,0.1,4.114434618723825,8.04986026744605,1,1,254054.0,1,1,0.4839972370551327,1.3008045413882654
4.999999999999998,0.1,3.6494840290103734,7.403858129651847,1,1,257362.0,1,1,1.8367755864586494e-6,4.992753798341846e-6
7.599999999999989,0.1,7.826338095779238,7.851196652050247,1,0,263408.0,0,1,3.4429438748741467e-12,1.0847038771911038e-11
6.8999999999999915,0.1,11.496648190681233,7.032502914394985,1,0,267090.0,0,1,17.564627223305898,22.39027193912404
7.599999999999989,0.1,10.25512075947752,9.735192834653212,1,0,267095.0,0,1,0.7423685394115681,1.4604837608686834
4.200000000000001,0.1,3.3865085491658156,5.3934668524524145,1,1,268401.0,1,1,2.7557519685202534,6.027338253311085
2.9000000000000012,0.1,3.8492502321868094,7.792842805309389,1,0,270921.0,1,1,0.31765269763667664,0.2660296892920696
