exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
9.399999999999983,6.999999999999991,0.0,0.0,0.1,9.528236759511508,9.36565009989829,572.0,1,1,1,1.0,0.00037788933119332744,0.0012478898077489373
1.7000000000000004,6.999999999999991,0.0,0.0,0.1,2.5087555391829905,9.095831624225479,954.0,1,0,1,1.0,0.0306293196068759,0.001692767380865709
0.30000000000000004,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,4.645948197130703,7.917083143235516,996.0,0,0,1,1.0,0.6489476091863738,0.0017851756696474256
0.2,6.999999999999991,0.0,0.0,0.1,5.653067582657314,7.806819632746671,1002.0,1,0,1,1.0,0.000697610308416809,3.597680297083136e-7
8.699999999999985,6.999999999999991,0.0,0.0,0.1,6.983660472310266,9.665351703903552,1083.0,1,0,1,1.0,0.17349295386622848,0.4347022649787493
9.89999999999998,6.999999999999991,0.0,0.0,0.1,3.352504495248215,7.457107109382516,1083.0,0,1,1,1.0,1.2060586568589837,4.776090821849487
0.4,2.0000000000000004,0.0,9.99999999999998,0.1,6.096161885768464,8.80389711916651,1290.0,1,0,1,1.0,10.440415612401054,0.04040158267434805
9.799999999999981,6.999999999999991,0.0,0.0,0.1,3.488587980286693,8.545653786951117,1554.0,0,1,1,1.0,1.6406792668106402e-6,6.525566373042526e-6
1.7000000000000004,5.999999999999995,2.0000000000000004,9.99999999999998,0.1,20.840333705023333,9.866583545151029,1565.0,1,0,1,1.0,11.971148149672459,0.7315135864594174
12.299999999999972,6.999999999999991,0.0,0.0,0.1,14.256477670315597,6.775758528211238,3136.0,1,0,1,1.0,0.0006246059304402047,0.0041887358410022954
11.999999999999973,6.999999999999991,0.0,0.0,0.1,11.246319246599356,7.979939050779098,3519.0,1,1,1,1.0,1.9324090444393697e-5,0.00011641773556119303
7.19999999999999,6.999999999999991,0.0,0.0,0.1,3.5995647885555817,5.851570130994434,3697.0,0,0,1,1.0,7.239706343534595,22.428163248165603
10.699999999999978,6.999999999999991,0.0,0.0,0.1,2.6671779744215662,8.769991362380914,3697.0,0,1,1,1.0,0.00033074651630809045,0.0013667568894178896
