exposure_days,days_in_quar,days_in_extended_quar,days_in_iso,t_latent,t_incubation,t_post_incubation,time_discharged,index_case,symptomatic,vaccinated,compliance,FoI_max,FoI_community
0.9999999999999999,13.999999999999966,0.0,0.0,0.1,9.868118267741664,6.067561039366717,87.0,1,0,1,0.9,0.0018100988194830673,0.0001756612521195368
0.9999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,5.391359297844265,6.8002010871977365,103.0,1,0,1,0.9,0.0015382193870728679,0.0006206118295168524
0.9999999999999999,4.000000000000002,0.0,10.999999999999977,0.1,4.2033409402772985,9.607519000447047,212.0,1,1,1,0.9,1.307729436023104,0.9739037324699307
0.9999999999999999,5.999999999999995,0.0,13.999999999999966,0.1,9.689889802749459,7.900934531489239,416.0,1,1,1,0.9,0.013261400285343113,0.0050719769991698915
1.0999999999999999,13.999999999999966,0.0,0.0,0.1,2.524754968440683,9.240104532439537,519.0,1,0,1,0.9,0.001450152754971247,0.00017965429686592595
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.662183469053776,7.804246668906215,842.0,1,1,1,0.9,0.11017550865421183,0.10173589062280343
0.8999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.852811590549553,8.543592071512945,1246.0,1,1,1,0.9,1.3442139203085055,0.11842233394578236
0.9999999999999999,4.999999999999998,0.0,10.999999999999977,0.1,5.740808381755887,5.719555987436566,1933.0,1,1,1,0.9,2.3863134908087786e-9,2.1422964739175184e-9
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.3436486363431093,8.290706212835888,2106.0,1,1,1,0.9,5.864223940197549,4.408210030358873
0.6,2.0000000000000004,4.999999999999998,10.999999999999977,0.1,4.762806236714945,6.688386649703517,2111.0,0,1,1,1.0,0.0008413238919269429,1.8045838527391353e-5
0.9999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,6.068331635269328,7.414200121273327,2281.0,1,0,1,0.9,1.5730121293517172e-6,1.2512377853216626e-6
0.9999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,4.809410666549469,6.507350069298029,2555.0,1,0,1,0.9,3.964167768535164e-6,8.517994533164171e-7
0.5,13.999999999999966,0.0,0.0,0.1,2.6781705034796346,8.8976512274826,2843.0,1,0,1,0.9,0.08260196653474054,0.00037624392694156057
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,6.263815172745883,7.729501315014805,2846.0,1,1,1,0.9,1.6578441781452653,1.2469272325290852
0.9999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,12.257891062191568,5.9568341596371,3089.0,1,0,1,0.9,0.0006746091202936938,0.0006501142454467718
0.9999999999999999,2.0000000000000004,2.0000000000000004,9.99999999999998,0.1,2.480107232904505,5.942867066480161,3279.0,0,0,1,1.0,1.9206984084370882e-5,6.618619617498762e-6
0.9999999999999999,5.999999999999995,0.0,9.99999999999998,0.1,4.2224349889676365,9.434042072324484,3436.0,1,0,1,0.9,0.48692751461208744,0.3866584948974255
1.0999999999999999,5.999999999999995,2.0000000000000004,9.99999999999998,0.1,6.409330345081882,8.84886347143052,3555.0,0,0,1,1.0,0.04086962790905326,0.0010273190171806916
2.0000000000000004,2.0000000000000004,0.0,9.99999999999998,0.1,6.262834013592148,7.426816052265681,3961.0,1,0,1,0.9,5.103842817647337e-6,7.241041574552649e-7
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.3322495241033234,7.954508003294008,3985.0,1,1,1,0.9,1.575330942524477e-6,5.304182481029788e-7
0.9999999999999999,2.0000000000000004,0.0,9.99999999999998,0.1,7.398432349374127,5.1966035666721835,4000.0,1,0,1,0.9,0.026393777946363363,0.0038175329012008494
0.9999999999999999,5.999999999999995,0.0,10.999999999999977,0.1,7.120855161322807,9.983626879784637,4011.0,1,1,1,0.9,0.23454149789190548,0.14272283824875337
2.0000000000000004,13.999999999999966,0.0,9.99999999999998,0.1,2.713786056880782,8.462538192459828,4114.0,1,0,1,0.9,0.022476483989878743,0.013432222119539903
1.9000000000000006,5.999999999999995,0.0,10.999999999999977,0.1,6.42929095777494,5.732954503607575,4219.0,1,1,1,0.9,1.8714026412925717e-6,2.7716294050045353e-7
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,5.921628099065233,5.042312157614534,4565.0,1,1,1,0.9,7.90077169786938,6.874119472982457
2.0000000000000004,11.999999999999973,0.0,10.999999999999977,0.1,14.276774767186616,5.5480480131823295,4574.0,1,1,1,0.9,5.3244643198104905e-5,5.5901162721369106e-5
0.4,2.0000000000000004,3.0000000000000013,10.999999999999977,0.1,2.8067443051273635,5.115909975188119,4706.0,0,1,1,1.0,7.9242817626958075,0.1440533009657201
0.9999999999999999,2.0000000000000004,0.0,10.999999999999977,0.1,2.2230847917348187,9.835113890454473,5267.0,1,1,1,0.9,0.010602973930531855,0.006914570623599278
2.2000000000000006,5.999999999999995,0.0,9.99999999999998,0.1,9.95568904493831,7.007913948024757,5299.0,1,0,1,0.9,0.03148761881521593,0.02341397372135383
0.9999999999999999,5.999999999999995,0.0,10.999999999999977,0.1,5.705079318218043,6.173185843554485,5483.0,1,1,1,0.9,4.8672708194288176e-5,9.640089289988217e-6
0.9999999999999999,6.999999999999991,0.0,10.999999999999977,0.1,8.582336008145987,6.135599560317319,5543.0,1,1,1,0.9,9.877124568549613e-13,3.2807317147462095e-13
0.9999999999999999,13.999999999999966,0.0,0.0,0.1,5.020421477153344,5.0393273866508315,5624.0,1,0,1,0.9,0.035630334597426566,0.0016640446870508465
